ArrayExpress_Species	Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	collected_by	collection_date	geo_loc_name	isolate_name_alias	isolation_source	lat_lon	serovar	strain	sub_species	Consent	LibrarySource
	WGS		196	PRJNA248792	SAMN07528643	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3108640	0	Illumina HiSeq 2500	PAIRED	RANDOM	378609	2017-08-22	268	121	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-23	SRR5949961	SRS2443796	SRP042645	378609.biosample	PHE	Jun-2017	United Kingdom: United Kingdom	378609	human	Missing	Salmonella Paratyphi A	378609	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN07528634	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3108643	0	Illumina HiSeq 2500	PAIRED	RANDOM	376103	2017-08-22	337	152	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-23	SRR5949964	SRS2443799	SRP042645	376103.biosample	PHE	May-2017	United Kingdom: United Kingdom	376103	human	Missing	Salmonella Paratyphi A	376103	enterica	public	GENOMIC
	WGS		199	PRJNA248792	SAMN07528636	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3108644	0	Illumina HiSeq 2500	PAIRED	RANDOM	311175	2017-08-22	409	197	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-23	SRR5949965	SRS2443800	SRP042645	311175.biosample	PHE	2016-10	United Kingdom: United Kingdom	311175	human	Missing	Salmonella Paratyphi A	311175	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07528640	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3108648	0	Illumina HiSeq 2500	PAIRED	RANDOM	306605	2017-08-22	436	201	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-23	SRR5949969	SRS2443803	SRP042645	306605.biosample	PHE	2016-10	United Kingdom: United Kingdom	306605	human	Missing	Salmonella Paratyphi A	306605	enterica	public	GENOMIC
	WGS		195	PRJNA248792	SAMN07528637	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3108647	0	Illumina HiSeq 2500	PAIRED	RANDOM	370901	2017-08-22	396	187	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-23	SRR5949968	SRS2443804	SRP042645	370901.biosample	PHE	May-2017	United Kingdom: United Kingdom	370901	human	Missing	Salmonella Paratyphi A	370901	enterica	public	GENOMIC
	WGS		192	PRJNA248792	SAMN07528651	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3108655	0	Illumina HiSeq 2500	PAIRED	RANDOM	296161	2017-08-22	444	208	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-23	SRR5949982	SRS2443810	SRP042645	296161.biosample	PHE	Sep-2016	United Kingdom: United Kingdom	296161	human	Missing	Salmonella Paratyphi A	296161	enterica	public	GENOMIC
	WGS		196	PRJNA248792	SAMN07542342	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3115943	0	Illumina HiSeq 2500	PAIRED	RANDOM	272471	2017-08-23	383	209	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-24	SRR5957748	SRS2450891	SRP042645	272471.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	272471	human	Missing	Salmonella Paratyphi A	272471	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07542340	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3115945	0	Illumina HiSeq 2500	PAIRED	RANDOM	310263	2017-08-23	541	248	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-24	SRR5957750	SRS2450893	SRP042645	310263.biosample	PHE	2016-10	United Kingdom: United Kingdom	310263	human	Missing	Salmonella Paratyphi A	310263	enterica	public	GENOMIC
	WGS		196	PRJNA248792	SAMN07542348	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3115951	0	Illumina HiSeq 2500	PAIRED	RANDOM	340178	2017-08-23	326	155	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-24	SRR5957756	SRS2450899	SRP042645	340178.biosample	PHE	Feb-2017	United Kingdom: United Kingdom	340178	human	Missing	Salmonella Paratyphi A	340178	enterica	public	GENOMIC
	WGS		199	PRJNA248792	SAMN07542345	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3115952	0	Illumina HiSeq 2500	PAIRED	RANDOM	296819	2017-08-23	246	115	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-24	SRR5957757	SRS2450900	SRP042645	296819.biosample	PHE	Sep-2016	United Kingdom: United Kingdom	296819	human	Missing	Salmonella Paratyphi A	296819	enterica	public	GENOMIC
	WGS		192	PRJNA248792	SAMN07542358	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3115961	0	Illumina HiSeq 2500	PAIRED	RANDOM	365419	2017-08-23	351	164	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-24	SRR5957766	SRS2450909	SRP042645	365419.biosample	PHE	Apr-2017	United Kingdom: United Kingdom	365419	human	Missing	Salmonella Paratyphi A	365419	enterica	public	GENOMIC
	WGS		196	PRJNA248792	SAMN07557046	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131453	0	Illumina HiSeq 2500	PAIRED	RANDOM	373289	2017-08-25	333	149	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974879	SRS2465043	SRP042645	373289.biosample	PHE	May-2017	United Kingdom: United Kingdom	373289	human	Missing	Salmonella Paratyphi A	373289	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN07557051	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131454	0	Illumina HiSeq 2500	PAIRED	RANDOM	301618	2017-08-25	298	134	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974880	SRS2465044	SRP042645	301618.biosample	PHE	Sep-2016	United Kingdom: United Kingdom	301618	human	Missing	Salmonella Paratyphi A	301618	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07557063	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131459	0	Illumina HiSeq 2500	PAIRED	RANDOM	320183	2017-08-25	325	151	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974885	SRS2465049	SRP042645	320183.biosample	PHE	2016-11	United Kingdom: United Kingdom	320183	human	Missing	Salmonella Paratyphi A	320183	enterica	public	GENOMIC
	WGS		191	PRJNA248792	SAMN07557061	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131461	0	Illumina HiSeq 2500	PAIRED	RANDOM	376205	2017-08-25	367	175	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974887	SRS2465051	SRP042645	376205.biosample	PHE	Jun-2017	United Kingdom: United Kingdom	376205	human	Missing	Salmonella Paratyphi A	376205	enterica	public	GENOMIC
	WGS		199	PRJNA248792	SAMN07557058	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131463	0	Illumina HiSeq 2500	PAIRED	RANDOM	279399	2017-08-25	335	177	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974889	SRS2465053	SRP042645	279399.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	279399	human	Missing	Salmonella Paratyphi A	279399	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07557070	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131466	0	Illumina HiSeq 2500	PAIRED	RANDOM	308736	2017-08-25	518	243	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974892	SRS2465056	SRP042645	308736.biosample	PHE	2016-10	United Kingdom: United Kingdom	308736	human	Missing	Salmonella Paratyphi A	308736	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07557068	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131467	0	Illumina HiSeq 2500	PAIRED	RANDOM	302869	2017-08-25	344	165	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974893	SRS2465057	SRP042645	302869.biosample	PHE	Sep-2016	United Kingdom: United Kingdom	302869	human	Missing	Salmonella Paratyphi A	302869	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07557074	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131469	0	Illumina HiSeq 2500	PAIRED	RANDOM	241816	2017-08-25	263	117	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974895	SRS2465059	SRP042645	241816.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	241816	human	Missing	Salmonella Paratyphi A	241816	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07557067	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131470	0	Illumina HiSeq 2500	PAIRED	RANDOM	242389	2017-08-25	202	91	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974896	SRS2465060	SRP042645	242389.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	242389	human	Missing	Salmonella Paratyphi A	242389	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07557066	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131473	0	Illumina HiSeq 2500	PAIRED	RANDOM	259408	2017-08-25	447	206	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974899	SRS2465063	SRP042645	259408.biosample	PHE	May-2016	United Kingdom: United Kingdom	259408	human	Missing	Salmonella Paratyphi A	259408	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07557069	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131474	0	Illumina HiSeq 2500	PAIRED	RANDOM	323082	2017-08-25	502	238	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974900	SRS2465064	SRP042645	323082.biosample	PHE	2016-12	United Kingdom: United Kingdom	323082	human	Missing	Salmonella Paratyphi A	323082	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07557081	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131479	0	Illumina HiSeq 2500	PAIRED	RANDOM	294694	2017-08-25	426	221	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974905	SRS2465069	SRP042645	294694.biosample	PHE	Sep-2016	United Kingdom: United Kingdom	294694	human	Missing	Salmonella Paratyphi A	294694	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07557090	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131484	0	Illumina HiSeq 2500	PAIRED	RANDOM	316278	2017-08-25	528	250	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974910	SRS2465074	SRP042645	316278.biosample	PHE	2016-11	United Kingdom: United Kingdom	316278	human	Missing	Salmonella Paratyphi A	316278	enterica	public	GENOMIC
	WGS		195	PRJNA248792	SAMN07557089	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3131485	0	Illumina HiSeq 2500	PAIRED	RANDOM	376298	2017-08-25	348	163	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-26	SRR5974911	SRS2465075	SRP042645	376298.biosample	PHE	May-2017	United Kingdom: United Kingdom	376298	human	Missing	Salmonella Paratyphi A	376298	enterica	public	GENOMIC
	WGS		188	PRJNA248792	SAMN07566696	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3138995	0	Illumina HiSeq 2500	PAIRED	RANDOM	271110	2017-08-28	430	207	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5982991	SRS2471908	SRP042645	271110.biosample	PHE	Jun-2016	United Kingdom: United Kingdom	271110	human	Missing	Salmonella Paratyphi A	271110	enterica	public	GENOMIC
	WGS		194	PRJNA248792	SAMN07566698	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3138998	0	Illumina HiSeq 2500	PAIRED	RANDOM	355059	2017-08-28	310	141	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5982994	SRS2471911	SRP042645	355059.biosample	PHE	Mar-2017	United Kingdom: United Kingdom	355059	human	Missing	Salmonella Paratyphi A	355059	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07566697	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3139007	0	Illumina HiSeq 2500	PAIRED	RANDOM	265843	2017-08-28	404	197	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5983003	SRS2471919	SRP042645	265843.biosample	PHE	Jun-2016	United Kingdom: United Kingdom	265843	human	Missing	Salmonella Paratyphi A	265843	enterica	public	GENOMIC
	WGS		195	PRJNA248792	SAMN07566710	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3139009	0	Illumina HiSeq 2500	PAIRED	RANDOM	372700	2017-08-28	356	171	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5983005	SRS2471921	SRP042645	372700.biosample	PHE	May-2017	United Kingdom: United Kingdom	372700	human	Missing	Salmonella Paratyphi A	372700	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07566707	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3139011	0	Illumina HiSeq 2500	PAIRED	RANDOM	240202	2017-08-28	407	188	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5983007	SRS2471923	SRP042645	240202.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	240202	human	Missing	Salmonella Paratyphi A	240202	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN07566708	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3139012	0	Illumina HiSeq 2500	PAIRED	RANDOM	319674	2017-08-28	275	125	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5983008	SRS2471924	SRP042645	319674.biosample	PHE	2016-11	United Kingdom: United Kingdom	319674	human	Missing	Salmonella Paratyphi A	319674	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07566717	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3139015	0	Illumina HiSeq 2500	PAIRED	RANDOM	247241	2017-08-28	392	179	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5983011	SRS2471927	SRP042645	247241.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	247241	human	Missing	Salmonella Paratyphi A	247241	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569010	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141745	0	Illumina HiSeq 2500	PAIRED	RANDOM	149461	2017-08-28	195	88	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985806	SRS2474483	SRP042645	149461.biosample	PHE	Aug-2015	United Kingdom: United Kingdom	149461	human	Missing	Salmonella Paratyphi A	149461	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569020	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141750	0	Illumina HiSeq 2500	PAIRED	RANDOM	246170	2017-08-28	270	116	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985811	SRS2474484	SRP042645	246170.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	246170	human	Missing	Salmonella Paratyphi A	246170	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569031	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141759	0	Illumina HiSeq 2500	PAIRED	RANDOM	191935	2017-08-28	356	162	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985819	SRS2474487	SRP042645	191935.biosample	PHE	2015-11	United Kingdom: United Kingdom	191935	human	Missing	Salmonella Paratyphi A	191935	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569024	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141760	0	Illumina HiSeq 2500	PAIRED	RANDOM	117290	2017-08-28	339	146	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985820	SRS2474489	SRP042645	117290.biosample	PHE	May-2015	United Kingdom: United Kingdom	117290	human	Missing	Salmonella Paratyphi A	117290	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569030	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141762	0	Illumina HiSeq 2500	PAIRED	RANDOM	245076	2017-08-28	257	114	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985822	SRS2474490	SRP042645	245076.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	245076	human	Missing	Salmonella Paratyphi A	245076	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569027	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141772	0	Illumina HiSeq 2500	PAIRED	RANDOM	118875	2017-08-28	329	142	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985832	SRS2474500	SRP042645	118875.biosample	PHE	May-2015	United Kingdom: United Kingdom	118875	human	Missing	Salmonella Paratyphi A	118875	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569029	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141773	0	Illumina HiSeq 2500	PAIRED	RANDOM	248626	2017-08-28	237	104	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985833	SRS2474501	SRP042645	248626.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	248626	human	Missing	Salmonella Paratyphi A	248626	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569022	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141774	0	Illumina HiSeq 2500	PAIRED	RANDOM	174757	2017-08-28	347	155	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985834	SRS2474502	SRP042645	174757.biosample	PHE	2015-10	United Kingdom: United Kingdom	174757	human	Missing	Salmonella Paratyphi A	174757	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569026	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141775	0	Illumina HiSeq 2500	PAIRED	RANDOM	196389	2017-08-28	381	171	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985835	SRS2474503	SRP042645	196389.biosample	PHE	2015-12	United Kingdom: United Kingdom	196389	human	Missing	Salmonella Paratyphi A	196389	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569032	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141776	0	Illumina HiSeq 2500	PAIRED	RANDOM	117608	2017-08-28	267	119	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985836	SRS2474504	SRP042645	117608.biosample	PHE	May-2015	United Kingdom: United Kingdom	117608	human	Missing	Salmonella Paratyphi A	117608	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569040	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141777	0	Illumina HiSeq 2500	PAIRED	RANDOM	260017	2017-08-28	291	125	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985837	SRS2474505	SRP042645	260017.biosample	PHE	May-2016	United Kingdom: United Kingdom	260017	human	Missing	Salmonella Paratyphi A	260017	enterica	public	GENOMIC
	WGS		195	PRJNA248792	SAMN07569037	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141778	0	Illumina HiSeq 2500	PAIRED	RANDOM	275741	2017-08-28	345	169	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985838	SRS2474506	SRP042645	275741.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	275741	human	Missing	Salmonella Paratyphi A	275741	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569028	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141779	0	Illumina HiSeq 2500	PAIRED	RANDOM	250725	2017-08-28	305	132	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985839	SRS2474507	SRP042645	250725.biosample	PHE	May-2016	United Kingdom: United Kingdom	250725	human	Missing	Salmonella Paratyphi A	250725	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569025	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141780	0	Illumina HiSeq 2500	PAIRED	RANDOM	103604	2017-08-28	350	168	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985840	SRS2474508	SRP042645	103604.biosample	PHE	Apr-2015	United Kingdom: United Kingdom	103604	human	Missing	Salmonella Paratyphi A	103604	enterica	public	GENOMIC
	WGS		198	PRJNA248792	SAMN07569039	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141781	0	Illumina HiSeq 2500	PAIRED	RANDOM	280350	2017-08-28	309	153	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985841	SRS2474509	SRP042645	280350.biosample	PHE	Jul-2016	United Kingdom: United Kingdom	280350	human	Missing	Salmonella Paratyphi A	280350	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569023	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141782	0	Illumina HiSeq 2500	PAIRED	RANDOM	135170	2017-08-28	329	151	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985842	SRS2474510	SRP042645	135170.biosample	PHE	Jul-2015	United Kingdom: United Kingdom	135170	human	Missing	Salmonella Paratyphi A	135170	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569036	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141784	0	Illumina HiSeq 2500	PAIRED	RANDOM	101439	2017-08-28	459	202	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985844	SRS2474511	SRP042645	101439.biosample	PHE	Apr-2015	United Kingdom: United Kingdom	101439	human	Missing	Salmonella Paratyphi A	101439	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN07569038	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141783	0	Illumina HiSeq 2500	PAIRED	RANDOM	283186	2017-08-28	249	115	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985843	SRS2474512	SRP042645	283186.biosample	PHE	Aug-2016	United Kingdom: United Kingdom	283186	human	Missing	Salmonella Paratyphi A	283186	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569033	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141786	0	Illumina HiSeq 2500	PAIRED	RANDOM	128204	2017-08-28	240	114	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985846	SRS2474513	SRP042645	128204.biosample	PHE	Jun-2015	United Kingdom: United Kingdom	128204	human	Missing	Salmonella Paratyphi A	128204	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569034	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141785	0	Illumina HiSeq 2500	PAIRED	RANDOM	176408	2017-08-28	289	121	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985845	SRS2474514	SRP042645	176408.biosample	PHE	2015-10	United Kingdom: United Kingdom	176408	human	Missing	Salmonella Paratyphi A	176408	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569041	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141787	0	Illumina HiSeq 2500	PAIRED	RANDOM	117667	2017-08-28	297	133	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985847	SRS2474515	SRP042645	117667.biosample	PHE	May-2015	United Kingdom: United Kingdom	117667	human	Missing	Salmonella Paratyphi A	117667	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569035	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141788	0	Illumina HiSeq 2500	PAIRED	RANDOM	107774	2017-08-28	525	248	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985848	SRS2474516	SRP042645	107774.biosample	PHE	May-2015	United Kingdom: United Kingdom	107774	human	Missing	Salmonella Paratyphi A	107774	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569048	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141789	0	Illumina HiSeq 2500	PAIRED	RANDOM	195845	2017-08-28	319	138	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985849	SRS2474517	SRP042645	195845.biosample	PHE	2015-12	United Kingdom: United Kingdom	195845	human	Missing	Salmonella Paratyphi A	195845	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569043	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141790	0	Illumina HiSeq 2500	PAIRED	RANDOM	169614	2017-08-28	335	158	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985850	SRS2474518	SRP042645	169614.biosample	PHE	Sep-2015	United Kingdom: United Kingdom	169614	human	Missing	Salmonella Paratyphi A	169614	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569051	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141791	0	Illumina HiSeq 2500	PAIRED	RANDOM	135032	2017-08-28	399	184	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985852	SRS2474519	SRP042645	135032.biosample	PHE	Jul-2015	United Kingdom: United Kingdom	135032	human	Missing	Salmonella Paratyphi A	135032	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569047	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141792	0	Illumina HiSeq 2500	PAIRED	RANDOM	119470	2017-08-28	447	207	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985853	SRS2474520	SRP042645	119470.biosample	PHE	Jun-2015	United Kingdom: United Kingdom	119470	human	Missing	Salmonella Paratyphi A	119470	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN07569050	Pathogen.cl	PHE	minhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX3141793	0	Illumina HiSeq 2500	PAIRED	RANDOM	245498	2017-08-28	313	139	Salmonella enterica subsp. enterica	ILLUMINA	2017-08-29	SRR5985854	SRS2474521	SRP042645	245498.biosample	PHE	Apr-2016	United Kingdom: United Kingdom	245498	human	Missing	Salmonella Paratyphi A	245498	enterica	public	GENOMIC
